Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,EDAT_Q,SEXE
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,37,0,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,28,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,39,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,38,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,38,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,43,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,48,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,168,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,143,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,317,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,293,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,284,6,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,317,6,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,176,7,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,187,7,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,119,8,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,169,8,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,103,9,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,149,9,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,97,10,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,90,10,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,86,11,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,96,11,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,76,12,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,78,12,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,70,13,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,57,13,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,41,14,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,33,14,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,44,15,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,23,15,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,35,16,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,13,16,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,29,17,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,17,17,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,13,18,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,9,18,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,..,19,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,..,19,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,64,0,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,67,0,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,53,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,59,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,53,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,65,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,71,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,67,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,169,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,184,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,296,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,330,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,281,6,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,360,6,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,209,7,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,267,7,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,143,8,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,205,8,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,136,9,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,173,9,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,112,10,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,133,10,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,113,11,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,143,11,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,105,12,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,101,12,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,88,13,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,84,13,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,57,14,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,64,14,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,52,15,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,52,15,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,42,16,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,29,16,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,24,17,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,17,17,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,17,18,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,7,18,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,8,19,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,..,19,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,..,20,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,30,0,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,42,0,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,37,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,43,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,33,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,40,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,41,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,31,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,104,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,124,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,233,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,241,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,270,6,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,289,6,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,236,7,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,271,7,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,163,8,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,197,8,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,125,9,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,145,9,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,79,10,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,119,10,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,108,11,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,121,11,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,92,12,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,93,12,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,77,13,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,63,13,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,75,14,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,52,14,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,62,15,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,41,15,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,60,16,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,33,16,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,44,17,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,25,17,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,24,18,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,8,18,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,8,19,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,..,19,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,26,0,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,26,0,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,28,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,33,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,26,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,29,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,44,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,38,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,77,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,71,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,122,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,124,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,135,6,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,125,6,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,127,7,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,126,7,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,92,8,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,96,8,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,83,9,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,100,9,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,69,10,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,84,10,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,66,11,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,72,11,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,79,12,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,66,12,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,52,13,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,57,13,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,53,14,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,32,14,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,55,15,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,23,15,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,45,16,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,21,16,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,26,17,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,14,17,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,15,18,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,6,18,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,..,19,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,..,19,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,..,20,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,90,0,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,113,0,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,100,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,86,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,100,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,106,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,122,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,139,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,239,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,242,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,485,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,435,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,568,6,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,568,6,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,421,7,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,452,7,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,316,8,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,398,8,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,277,9,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,334,9,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,242,10,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,308,10,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,236,11,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,230,11,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,232,12,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,213,12,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,185,13,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,194,13,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,170,14,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,130,14,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,145,15,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,103,15,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,133,16,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,88,16,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,122,17,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,47,17,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,63,18,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,28,18,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,22,19,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,6,19,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,7,20,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,..,20,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,77,0,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,83,0,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,70,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,79,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,76,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,85,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,88,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,109,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,218,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,220,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,502,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,449,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,542,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,511,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,404,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,453,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,278,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,369,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,245,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,261,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,202,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,239,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,174,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,179,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,178,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,153,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,115,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,122,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,83,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,76,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,81,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,60,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,66,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,41,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,46,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,27,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,48,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,11,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,16,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,..,19,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,..,20,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,..,20,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,66,0,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,86,0,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,72,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,82,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,90,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,87,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,103,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,94,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,196,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,164,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,338,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,323,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,377,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,340,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,254,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,323,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,208,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,230,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,197,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,228,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,157,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,177,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,138,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,157,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,120,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,135,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,110,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,73,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,78,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,58,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,93,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,51,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,74,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,35,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,39,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,24,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,39,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,9,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,8,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,..,19,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,..,20,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,69,0,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,73,0,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,80,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,92,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,83,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,94,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,126,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,103,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,203,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,178,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,387,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,323,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,381,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,393,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,276,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,342,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,217,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,265,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,221,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,241,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,182,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,224,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,158,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,165,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,139,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,125,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,110,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,115,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,78,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,64,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,70,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,59,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,60,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,43,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,40,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,16,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,30,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,8,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,7,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,..,19,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,..,20,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,50,0,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,56,0,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,52,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,49,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,72,2,1
